19175,20150922,17033827            ,200019356      ,2 TALCO MEXSANA 85 GR P.ESP.                                ,0000002,0000010260,0000010260,00000,0       ,7702502016154,A50  ,0000000000,0       ,OFE ,2,02                                                
19175,20150922,17033827            ,100000451      ,ACID MANTLE N LOCION 120 ML                                 ,0000001,0000013740,0000013740,00000,0       ,7591165880109,A50  ,0000000000,0       ,FCO ,2,02                                              
19175,20150922,17033827            ,100000504      ,CANESTEN CREMA TOPICA 20 GR                                 ,0000002,0000007367,0000007367,00000,0       ,7702123006732,A50  ,0000000000,0       ,UN  ,2,02                                              
19175,20150922,17033827            ,100017192      ,GYNOCANESTEN CREMA VAGINAL 20 GR                            ,0000003,0000021107,0000021107,00000,0       ,7702123003243,A50  ,0000000000,0       ,TBO ,2,02                                              
19175,20150922,17033827            ,770011945      ,OBS.BAYER PAN.HUGGIES ACT.SEC ET.3G 30UD                    ,0000001,0000000000,0000000000,00000,0       ,7702425549524,A50  ,0000000000,0       ,PAQ ,2,02                                              
19175,20150922,17033827            ,100014078      ,DULCOLAX 20 CAPSULAS                                        ,0000002,0000012253,0000012253,00000,0       ,7703381002030,A69  ,0000000000,0       ,CJ  ,2,02                                              
19175,20150922,17033827            ,100000980      ,NORFORMS 12 OVULOS                                          ,0000001,0000012661,0000012661,00000,0       ,7703381004027,A69  ,0000000000,0       ,CJ  ,2,02                                              
19175,20150922,17033827            ,100014816      ,AMIKACINA 500 MG 10 AMPOLLAS RC                             ,0000002,0000014796,0000015536,00000,4.76    ,7702195084898,A72  ,0000000000,4.76    ,CJ  ,2,02                                              
19175,20150922,17033827            ,100019280      ,CARBAMAZEPINA 200 MG 100 TABLETAS RC                        ,0000002,0000007551,0000007551,00000,0       ,7702195107887,A72  ,0000000000,0       ,CJ  ,2,02                                              
19175,20150922,17033827            ,100019596      ,HIOSCINA N-BUTIL/BROMURO 10MG 100TBS RC                     ,0000001,0000031803,0000031803,00000,0       ,7702195109546,A72  ,0000000000,0       ,CJ  ,2,02                                              
19175,20150922,17033827            ,770012309      ,OBS.BUSSIE CURAS COVERPLAS ESTANDAR 100U                    ,0000001,0000000000,0000000000,00000,0       ,7702003009938,A72  ,0000000000,0       ,CJ  ,2,02                                              
19175,20150922,17033827            ,100001165      ,SULFAPLATA 1% CREMA 30 GR                                   ,0000003,0000011592,0000012600,00000,8       ,77011626     ,A72  ,0000000000,8       ,UN  ,2,02                                              
